Title,Description,Thumbnail url,Channel name,Views,Likes,Comments,Duration in seconds,Duration in timestamp,Duration,Uploaded Time,Video url
WINDHAND - Eternal Return [FULL ALBUM STREAM],"Order 'Eternal Return' Here: http://bit.ly/WindhandER
Digital Downloads/Streaming: http://smarturl.it/WindhandER
Subscribe to Relapse Records Channel: http://youtube.com/relapserecords

Tracklist: 

1. Halcyon (00:00)
2. Grey Garden (08:16)
3. Pilgrim’s Rest (14:46)
4. First To Die (18:03)
5. Light Into Dark (25:07)
6. Red Cloud (28:01)
7. Eyeshine (32:16)
8. Diablerie (43:18)
9. Feather (48:39)

Eternal Return, the fourth full length from Richmond, Virginia's heavy psychedelic quartet WINDHAND represents a new era for the group, a chrysalis moment that takes them to new and unforeseen heights. Across nine songs and 63 minutes, Eternal Return is an infectious display of songcraft cloaked in alluring atmosphere, molten fuzz, eerie psychedelia and ethereal vocals. The album was once again produced by Jack Endino (Nirvana, Soundgarden) with vivid artwork by Arik Roper (Sleep, High on Fire). Equally informed by heavy, fuzzed-out psych along with the iconic grunge / alternative groups of the 90s, WINDHAND have crafted a record brilliant in scope, powerful in execution, and perfect for an era of increasingly blurry yet still heavy borders.﻿

Official Links:

Windhand on Facebook: https://www.facebook.com/windhandva
Windhand on Instagram: https://www.instagram.com/windhand
Windhand on Bandcamp: https://www.windhand.bandcamp.com

http://www.relapse.com
http://www.facebook.com/relapserecords
http://www.relapserecords.bandcamp.com
http://www.twitter.com/relapserecords
https://www.instagram.com/relapserecords",https://i.ytimg.com/vi/iiKXTLLe7VI/maxresdefault.jpg,RelapseRecords,481682,8225,488,3734,1:02:14,"1 Hours, 2 Minutes, 14 Seconds",2018-10-29T15:06:41,https://www.youtube.com/watch?v=iiKXTLLe7VI
Holy Serpent - Endless (Full Album 2019),"Artist: Holy Serpent
Album: Endless 
Release Year: 2019
Country: Australia 
Genre/Style: Doom Metal, Stoner Rock, Psychedelic Rock

❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂

TRACKLIST

01. Lord Deceptor - 00:00
02. Into the Fire - 06:43
03. Daughter of the Light - 13:31
04. Hourglass - 20:47
05. For No One - 26:13
06. Marijuana Trench - 34:01

❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂

If you enjoy the music, please support the band/artist:

https://holyserpentband.bandcamp.com

https://spoti.fi/2reQjox

https://www.facebook.com/HolySerpentBand

❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂

Here are some other ways to support my channel:

https://www.facebook.com/UnderratedAlbum

https://www.instagram.com/UnderratedAlbums

https://www.patreon.com/UnderratedAlbums

https://spoti.fi/2IAb2eu

❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂❂

I do not own any copyrights to this music. If the artist, record label or any copyright owners thinks I'm a fucking asshole for putting this on Youtube, please let me know and I'll remove it. I only uploaded this because I want to spread something I liked, I have no intention on taking credit for someone else's hard work. #HighOnMusic #SupportTheArtist #UnderratedAlbums",https://i.ytimg.com/vi/FRz40b1bJg0/maxresdefault.jpg,Underrated Albums,8280,274,31,2410,40:10,"40 Minutes, 10 Seconds",2019-11-20T19:10:02,https://www.youtube.com/watch?v=FRz40b1bJg0
Candlemass - Epicus Doomicus Metallicus (Full Album),"Band: Candlemass  
Album: Epicus Doomicus Metallicus
Year: 1986

1. ""Solitude"" – 0:00
2. ""Demons Gate"" – 5:37
3. ""Crystal Ball"" – 14:49
4. ""Black Stone Wielder"" – 20:12
5. ""Under The Oak"" – 27:48
6.""A Sorcerer's Pledge"" – 34:43

",https://i.ytimg.com/vi/Z33VWOaCImQ/maxresdefault.jpg,The Legacy,368876,3996,362,2578,42:58,"42 Minutes, 58 Seconds",2014-03-16T05:54:50,https://www.youtube.com/watch?v=Z33VWOaCImQ
"Heart - ""Barracuda"" (1977)","Heart - Barracuda (1977)

Heart Alive Alive Tour 2019 Announced! Tickets on sale now.

For more info, go to https://www.heart-music.com/",https://i.ytimg.com/vi/PeMvMNpvB5M/sddefault.jpg,Heart,139474014,1143217,42445,265,4:25,"4 Minutes, 25 Seconds",2015-12-18T07:57:09,https://www.youtube.com/watch?v=PeMvMNpvB5M
Acid Arab - Gul l’Abi (feat. A-WA) [Music Video],"A video clip project that expresses the mergence of diverse cultures and comprehensions by prioritizing aesthetic concerns. Influenced by the eastern culture, the project suggests a new “new world” concept, that is called “Neuland”. Indestructible denied by the women characters, masculine-dominant infrastructure has been faced a small yet an initiative response by taking down the imposer with what was imposed.

We would like to thank, primarily Acid Arab; for inspiring us with their song Gul L’Abi and allowing us using it, and everyone who took part in pre-production, production and post-production, who were there to contribute and to support our project.


Written & Directed by: Behsat Veyseloğlu
Producer: Ateş Benek
Director of Photography: Birkan Yorulmaz
Art Director & Costume Designer: Hazal Bağcı
Assistant Director: Beril Ece Güler
Production Assistants: Mehmet Akif Budak, Elay Ghanbari
Focus Puller: Gökhan Küçük
Gaffer: Necati Yavuz, ROTA IŞIK
Electrician: Okan Çetinkaya
Art & Costume Assistants: Volkan Kısa, Taylan Gökçe, Eda Kalkavan
Make up: Eda Kalkavan
Editor: Behsat Veyseloğlu
Colorist: Tuğba Azcan
Motion Design & Compositing: Çağrı Yenen
Sound Design: Ozan Kurtuluş
Music: Acid Arab ft A-WA // Gul L’abi

Cast:
Hazal Ekser 
Eda Urfalıoğlu
Serra Akartürk 
Vedat Sönmez
Emre Uğur Sezgin
Can Küçük 
Oğulcan Üregül 
Manolya Akdemir 
Açelya Akdemir
Gizem Akartürk
Mahmut Özdericioğlu

Special Thanks to:
Hatice Acar, Oğuzhan Akalın, Doğukan Hazar Göksel, Seda Eroğlu, Tamer Çiçek, Merve Kurgan, Neslihan Altıntaş, Mahmut Özdericioğlu, Manas Khaldarov, Ersin Aldemir, Elay Ghanbari, Fatih Karabaş, Serdar Gazi, Dinç Yılmaz, Kaan Vurgun, Batuhan Gümüşlü, Onat Dalay, Erkan Veyseloğlu, Emre Veyseloğlu, Cem Köken, Örsan Akgül, Akartürk Ailesi, Zeynep ilker,

CarbonWorks, Milimetre Ekipman, Anima İstanbul, ABT İstanbul, Dijitalist, Rota Işık, Mate Marketing Technologies.
And all those who contributed ...

@2018",https://i.ytimg.com/vi/0e0txlm7KUo/maxresdefault.jpg,Behsat Veyseloglu,9433497,131504,3812,189,3:09,"3 Minutes, 9 Seconds",2018-03-28T19:09:03,https://www.youtube.com/watch?v=0e0txlm7KUo
Lazerkaat - Electric Scratches  (Demo - Album 2019),"Electric Scratches (Demo - Album 2019)
http://lazerkaat.bandcamp.com/
https://www.facebook.com/lazerkaat/
https://www.youtube.com/channel/UCwniVDHg7qT-foBGyBgITkQ
LazerKaat was born in his Lausanne den in 2017.
Since then his devotees committed to provide a heavy doom rock, furiously meowing in the darkness. Inspired by the greatest wizards of the niche, they will deliver their cult to the big cat by making your bones, beards and skirts shake. His furry members are former members of Favez, Wild Guys and The Armonist  
Lazerkaat
Lausanne, Switzerland
=====
00:00 Skyflash
05:27 Fear in your eyes
09:43 Creature of the night
13:05 Insects
16:57 Lazerkaat
20:58 Bad night
23:53 The axe
====
released February 26, 2019

This demo album was home recorded.
All songs composed by Lazerkaat © 2019
All desings, Logos and Artwork by Ammo © 2019
Mixed by Marco Rivao
Mastered by Raphaël Bovey at MyRoom Studio",https://i.ytimg.com/vi/umrU6fid3Lk/sddefault.jpg,666MrDoom,2848,117,10,1852,30:52,"30 Minutes, 52 Seconds",2019-12-09T14:00:09,https://www.youtube.com/watch?v=umrU6fid3Lk
Shrooms Circle - Shrooms Circle (Full Album 2018),"Shrooms Circle (2018)
http://shroomscircle.bandcamp.com/
https://www.facebook.com/shrooms.circle/
https://www.youtube.com/channel/UC4RhgKj6SVo5IJHj6lQL9Zw
Label:Golden Dawn Recordings
https://www.facebook.com/GoldenDawnrecs/
http://goldendawnrecordings.bigcartel.com/
Shrooms Circle
Vevey, Switzerland
=======================
1.The Island  00:00
2.The Druggist     06:41
3.Trapped   12:13
4.Coven In charing cross (Coven cover)   16:47
5.Asylum (Demo version)   21:07
6.The Cave Jam 2014   30:37
7.Echoes From Salem (Demo Version)   36:13",https://i.ytimg.com/vi/JR63lmcTTVM/sddefault.jpg,666MrDoom,21914,595,23,2402,40:02,"40 Minutes, 2 Seconds",2018-03-23T06:00:01,https://www.youtube.com/watch?v=JR63lmcTTVM
Complete Super Metroid OST Remix,"Super Metroid OST Remix ""Read me""
Download Link (mp3): 

http://www.mediafire.com/folder/rs3p60nn80zjp/Super_Metroid_reloaded

UPDATE: 2019/06/05: New Version of Green Brinstar
https://www.mediafire.com/file/ss7ai877kayba6l/SMR_Brinstar_2.mp3/file

TRACKS:

00:00 Title Screen *1
01:40 Story *
04:16 Deserted Ceres Sation
06:01 Planet Zebes - Arrival on Crateria *
09:27 Item Room
10:16 Crateria Underground *
14:11 Torizo Awakes
15:37 Torizo Battle
18:07 Green Brinstar *
21:57 Spore Spawn - Botwoon Battle *
24:09 Red Brinstar (Kraid Lair) *
28:35 Upper Norfair *2
31:22 Tension (Before a boss battle)
32:43 Kraid - Crocomire - Phantoon Battle
33:55 Galactic Warrior (Samus's theme) *
38:36 Wracked Ship (Before Phantoon) *
41:05 Wrecked Ship (After Phantoon)
43:38 Chozodia Ruins
46:00 Upper Maridia *
50:14 Lower Maridia *
53:17 Lower Norfair (Ridley Hideout) *3
56:03 Ridley - Draygon Battle *
57:38 The 4 Statues Before Tourian
59:08 Tourian
1:00:08 Mother Brain Battle
1:02:34 Escape
1:04:09 Ending and Credits
1:07:32 Samus Start
1:07:41 Get Item

[EN] After 3 years of work, I've made my own interpretation of this fabulous OST. Super Metroid is my favorite game ever.
Made with FL Studio 12.

[FR] Après 3 ans de dur labeur, voici ma réinterprétation de cette fabuleuse BO; Super Metroid est de loin mon jeu vidéo préféré !
Fait avec FL Studio 12.

Chenges with older version / Changement depuis les anciennes versions:

* Better mastering and new Instruments / Meilleur mixage et ajout de nouveaux instruments.
*1 Electricity SFX removed / Effet d’électricité supprimé.
*2 Lava SFX Removed / Effet sonore de lave supprimé.
*3 New version, older version sounds like AM2R / Nouvelle version, l'ancienne ressemblait trop à AM2R.

BONUS:
-A battle theme for Torizo / Une musique de combat contre Torizo.
-Chozodia Ruins from Metroid Zero Mission (MZM) / Les ruines de Chozodia de MZM.

NOTE: I prefered to use the MZM theme for Tourian because I prefer it. / J'ai préféré prendre la musique de MZM pour Tourian car je la préfère tout simplement.

Like, Comment, Share, Suscribe ^^
Aimez, commentez, partagez, abonnez vous ^^",https://i.ytimg.com/vi/Kq3p28iuQyw/maxresdefault.jpg,NX,284477,5557,429,4078,1:07:58,"1 Hours, 7 Minutes, 58 Seconds",2018-10-03T11:53:14,https://www.youtube.com/watch?v=Kq3p28iuQyw
Bauhaus - Bela Lugosi's Dead (Original),"I do not claim to own this material, it belongs to Small Wonder Records. A hundred thousand views, keep it up! 
Lyrics: 
White on white translucent black capes
Back on the rack
Bela Lugosi's dead
The bats have left the bell tower
The victims have been bled
Red velvet lines the black box
Bela Lugosi's dead
Undead undead undead
The virginal brides file past his tomb
Strewn with time's dead flowers
Bereft in deathly bloom
Alone in a darkened room
The count
Bela Logosi's dead
Undead undead undead",https://i.ytimg.com/vi/OKRJfIPiJGY/sddefault.jpg,Hraffi,24380774,220150,13164,577,9:37,"9 Minutes, 37 Seconds",2009-05-14T22:20:44,https://www.youtube.com/watch?v=OKRJfIPiJGY
Smoke Mountain - I Walk Alone (Single 2019),"Oueen Of Sin (OUT March 27th, 2020 Argonauta Records)
Pre-order:https://www.argonautarecords.com/shop/en/vinyl/419-smoke-mountain-queen-of-sin-lp-cd.html
http://smokemountaindoom.bandcamp.com/
https://www.facebook.com/smokemountaindoom/
http://smokemountaindoom.com/
Smoke Mountain
Tallahassee, Florida
====
Label: Argonauta Records
https://www.argonautarecords.com/shop/
https://www.facebook.com/ArgonautaRecords/
https://www.youtube.com/channel/UCZDuoOCBMPQwhreMGSpF3uw",https://i.ytimg.com/vi/hVWIAK7rPV0/maxresdefault.jpg,666MrDoom,3064,138,6,281,4:41,"4 Minutes, 41 Seconds",2019-12-28T14:00:08,https://www.youtube.com/watch?v=hVWIAK7rPV0
It Follows (Movie) // Ambient Mi✘ // OST,I do not own this soundtrack. This mix is made for entertainment purposes only.,https://i.ytimg.com/vi/esL5s1nHvcY/maxresdefault.jpg,A✘IS,59615,868,57,1820,30:20,"30 Minutes, 20 Seconds",2015-11-13T16:52:05,https://www.youtube.com/watch?v=esL5s1nHvcY
Disasterpeace - Rise of the Obsidian Interstellar (Full Album) Chiptune,"Subscribe here and follow there:
Twitter ➤ https://twitter.com/AndersEriksonYT

- If you're a chiptune/electronic/VG remix musician and would like your work featured, send me a message!

Also: if you happen to be an appreciator of any of those genres, video games,  random fandom and whatever else I get into- stay tuned and don't go anywhere (except to my next video).
 _________________________________________________________________

Disasterpeace's ""Rise of the Obsidian Interstellar"" album in its 
entirety.

Mastered by Sean Sinclair 
""Wagering Lights"" co-written by Derris-Kharlan 
All Other Credits to Rich Vreeland

Forgot to add time stamps (again), sorry! Any assistance is quite welcome. :)

01. Prologue
02. Jump Error
03. Club Wolf
04. Adrift
05. The New Formation
06. Beta's Brilliancy
07. Ensis
08. Day of Reflection
09. Wagering Lights
10. Counter of the Cumulus
11. Submerciful
12. Constellations

This album can be streamed, downloaded and purchased at:

http://music.disasterpeace.com/album/rise-of-the-obsidian-interstellar

Disasterpeace's Official Website:

http://disasterpeace.com/

Disasterpeace's Official Facebook:

https://www.facebook.com/dzasterpeace/?fref=ts

I will be uploading many more chiptune albums/songs soon, so stay tuned!

Note: I own nothing. I try to upload work by relatively low-key musicians to bring their creations into a bigger spotlight and sometimes have their permission beforehand. If you like what you hear, click on the link I posted up there and buy straight from them. Support the artist.",https://i.ytimg.com/vi/BaF5spsqMc8/maxresdefault.jpg,Xenysys,332223,7296,267,2731,45:31,"45 Minutes, 31 Seconds",2015-12-26T20:27:06,https://www.youtube.com/watch?v=BaF5spsqMc8
The Kyotees - Graceless (full Album 2019),"All rights belong to their respective owners.Only For Promotion.
Us Heavy/Acid/Stoner rock Band 'The Kyotees': ""Graceless"" full Album released November 1, 2019 
Bandcamp: https://thekyotees.bandcamp.com/
Facebook: https://www.facebook.com/Kyotees/
Instagram: https://www.instagram.com/thekyotees/
Soundcloud: https://soundcloud.com/the-kyotees

Tracklist:

01. Panopticon 00:00
02. Graceless 06:16
03. Writhe 10:58
04. Misery Snakes 16:14
05. Thaw 20:10
06. Exit Wound 22:16
07. Hellfire 27:34
08. Harrow 31:28
09. Hedonia 32:33

The Kyotees are:

Jacob James
Dave Jimenez
Kabir Singh

credits:

recorded, produced, mixed and mastered by Jacob James Placencio

The Kyotees Rowland Heights, California 
#thekyotees #heavyrock #acidrock #stonerrock #heavyrockfreak",https://i.ytimg.com/vi/5wpUthEfo3Y/maxresdefault.jpg,Rock Freaks [official],374,11,2,2217,36:57,"36 Minutes, 57 Seconds",2020-01-01T09:12:49,https://www.youtube.com/watch?v=5wpUthEfo3Y
"Psychedelic Witchcraft ""The Vision"" (Full Album) 2016 Occult/Stoner/Blues Rock","Psychedelic Witchcraft ""The Vision"" (Full Album) 2016
Country: Italy / Genres: Occult/Stoner/Blues Rock
Tracklist:
1. A. Creature 00:00
2. Witches Arise 04:06
3. Demon Liar 08:17
4. Wicked Ways 11:23
5. The Night 14:45
6. Different 19:22
7. The Only One That Knows 23:16
8. War 27:12
9. Magic Hour Blues 30:52

Releases 29th April 2016

http://www.soulsellerrecords.com/
https://www.facebook.com/SOULSELLERRECORDS
https://www.facebook.com/PsychedelicWitchcraft
https://psychedelicwitchcraft.bandcamp.com/releases",https://i.ytimg.com/vi/tjKguEPziYY/maxresdefault.jpg,The Bong Druid Of Mammoth Weed Mountain,399073,8554,341,2095,34:55,"34 Minutes, 55 Seconds",2016-04-27T22:57:01,https://www.youtube.com/watch?v=tjKguEPziYY
GIÖBIA - Plasmatic Idol (Full Album 2020),"Plasmatic Idol (2020)
GRAB YOUR COPY HERE:https://www.heavypsychsounds.com/shop.htm#HPS113 or
https://heavypsychsoundsrecords.bandcamp.com/album/gi-bia-plasmatic-idol
USA MARKET via ALL THAT IS HEAVY:https://allthatisheavy.com/search?type=product&q=plasmatic+idol
====
The new Giöbia album “Plasmatic Idol” is simply impressive: a collection of different sounds and atmospheres, brings the listener to another sidereal world full of dreams and mind travels. You can clearly feel the influence of certain Pink Floyd in some passages but also pinches of Italian Progressive Rock, Horror Soundtrack from 70’s movies, garage 60’s influences, US West Coast Psychedelia, and late 60’s Space Rock a la Hawkwind The production is delicate and smooth, the album flows without interruptions and the music immerses your mind in a cosmic dimension. The vintage organs and synthesizers are used in the best way possible, 8 tracks that capture your attention without distraction. Recorded at Trai Studio in Inzago, Milano. Engineered by Fabio Intraina. Produced by Bazu the guitar player and singer of the band and mastered By Brett Orrison (Black Angels, Jack White) at Spaceflight Records in Austin, Texas. The Great cover album and artwork is by Metastazis.
====
Facebook:https://www.facebook.com/giobiaband/
Youtube:https://www.youtube.com/channel/UCxvr-PTI0RavOd834tDEy4A
GIÖBIA
Milano, Italy
====
Heavy Psych Sounds  Records
https://www.facebook.com/HEAVYPSYCHSOUNDS/
http://www.heavypsychsounds.com
====
1.
Parhelion 00:00
2.
In The Dawnlight  07:03
3.
Plasmatic Idol  11:16
4.
Haridwar  13:18
5.
The Escape     21:47
6.
Far Behind     27:15
7.
Heart Of Stone   34:35
8.
The Mirror House   39:05
====
released February 7, 2020",https://i.ytimg.com/vi/rfbnu6Esf10/sddefault.jpg,666MrDoom,5893,188,6,2674,44:34,"44 Minutes, 34 Seconds",2020-02-22T04:15:00,https://www.youtube.com/watch?v=rfbnu6Esf10
